CrashId,Date Of Crash,Period,Crash Severity Text Format,Most Severe Injury Text Format,Number Of Motor Vehicles,Road Description,Manner of Crash / Collision Impact Text Format,Weather Condition Text Format,Latitude,Longitude,NearestSpeedhump,NearestSpeedhumpDistance,NearestSpeedhumpInstallDate
132973,2015-11-15,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),4,CAMPFIELD AV,Not Applicable,Clear,41.73712300,-72.68192600,P,313.85374014559187,Oct-18
132974,2015-11-15,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),1,BOND ST,Not Applicable,Clear,41.74445200,-72.67659900,F,373.1658125267824,
132975,2015-11-15,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,HAMPTON ST,Front to rear,Clear,41.79338600,-72.67294800,O,44.5647824523041,Several years ago
132976,2015-11-16,2015/2016,Property Damage Only,No Apparent Injury (O),3,BROAD ST,Front to rear,Clear,41.74376800,-72.68718900,P,378.4175285429601,Oct-18
132978,2015-11-16,2015/2016,Property Damage Only,No Apparent Injury (O),2,187,Front to rear,Clear,41.80016000,-72.69499700,P,916.6741559598196,Oct-18
132979,2015-11-16,2015/2016,Property Damage Only,No Apparent Injury (O),2,HIGH ST,"Sideswipe, same direction",Clear,41.76965800,-72.67996000,F,2275.796199707109,
132980,2015-11-16,2015/2016,Property Damage Only,No Apparent Injury (O),2,PULASKI CIR,Angle,Clear,41.76305300,-72.67583300,O,2102.5967641716807,Several years ago
132982,2015-11-16,2015/2016,Property Damage Only,No Apparent Injury (O),2,WETHERSFIELD AV,"Sideswipe, same direction",Clear,41.74419700,-72.67294700,O,293.46449116435787,Several years ago
132986,2015-11-16,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,HIGH ST,Other,Clear,41.77143500,-72.67860100,F,1637.4219517228269,
132987,2015-11-16,2015/2016,Property Damage Only,No Apparent Injury (O),2,FARMINGTON AV,Angle,Clear,41.76813200,-72.68604500,F,1316.4524875149327,
132989,2015-11-16,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,COLUMBUS BLVD,Front to rear,Clear,41.76084100,-72.67042900,O,1446.3622744554389,Several years ago
132991,2015-11-16,2015/2016,Property Damage Only,No Apparent Injury (O),2,BROAD ST,"Sideswipe, opposite direction",Clear,41.74108800,-72.68727300,F,401.93369815935813,
132993,2015-11-15,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Serious Injury (A),2,HILLSIDE AV,"Sideswipe, same direction",Clear,41.75165700,-72.69761800,P,523.5525978842196,Oct-18
133014,2015-11-04,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,HILLSIDE AV,Front to rear,Clear,41.73949000,-72.69731000,P,484.1695496480218,Oct-18
133015,2015-11-04,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,GARDEN ST NO 1,Angle,Clear,41.78868600,-72.68194900,O,468.7036704892925,Several years ago
133016,2015-11-05,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,GARDEN ST NO 1,Angle,Cloudy,41.78029000,-72.68474400,P,409.01727314262286,Oct-18
133017,2015-11-07,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,HOLCOMB ST,Rear to side,Clear,41.79570000,-72.70161900,F,375.5955929932646,
133018,2015-11-09,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,HOMESTEAD AV,"Sideswipe, opposite direction",Clear,41.77682000,-72.69158000,O,791.7795763695108,Several years ago
133019,2015-11-10,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,WARRENTON AV,"Sideswipe, same direction",Rain,41.76301000,-72.70873100,P,249.57248249486702,Oct-18
133020,2015-11-10,2015/2016,Property Damage Only,No Apparent Injury (O),1,WYLLYS ST,Not Applicable,Rain,41.75805700,-72.66961500,O,1056.4750914313036,Several years ago
133021,2015-11-15,2015/2016,Property Damage Only,No Apparent Injury (O),2,FRANKLIN AV,Angle,Clear,41.73965000,-72.67575000,F,498.2554347801031,
133022,2015-11-16,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,BROWN ST,Not Applicable,Clear,41.73478000,-72.68635000,P,432.69639053200166,Oct-18
134808,2015-11-05,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,015,Front to rear,Clear,41.74005400,-72.66221800,F,2262.6277518775855,
134957,2015-11-15,2015/2016,Property Damage Only,No Apparent Injury (O),2,084,"Sideswipe, same direction",Clear,41.77093000,-72.68030400,F,1823.9885762325803,
134959,2015-11-15,2015/2016,Property Damage Only,No Apparent Injury (O),2,091,Front to rear,Clear,41.78642100,-72.65708000,P,4077.0372440560614,Oct-18
134971,2015-11-16,2015/2016,Property Damage Only,No Apparent Injury (O),2,084,"Sideswipe, same direction",Clear,41.76605271,-72.68645020,F,1698.7889060059154,
136185,2015-11-17,2015/2016,Property Damage Only,No Apparent Injury (O),2,MAIN ST NO 1,"Sideswipe, same direction",Clear,41.79214000,-72.66867000,P,893.4070825033725,Oct-18
136186,2015-11-17,2015/2016,Property Damage Only,No Apparent Injury (O),2,WASHINGTON ST,Angle,Clear,41.75276900,-72.68322400,F,800.445046326788,
136211,2015-11-17,2015/2016,Property Damage Only,No Apparent Injury (O),2,HUNGERFORD ST,"Sideswipe, same direction",Clear,41.75804000,-72.68629000,P,691.062451185202,Oct-18
136713,2015-11-17,2015/2016,Property Damage Only,No Apparent Injury (O),1,084,Not Applicable,Clear,41.76246100,-72.70157200,P,882.0754528400811,Oct-18
136721,2015-11-17,2015/2016,Property Damage Only,No Apparent Injury (O),2,084,"Sideswipe, same direction",Clear,41.77096100,-72.68127100,P,1860.102053349621,Oct-18
136727,2015-11-17,2015/2016,Property Damage Only,No Apparent Injury (O),2,091,Front to rear,Clear,41.78159500,-72.66204600,P,3081.8951782063946,May-19
136744,2015-11-17,2015/2016,Property Damage Only,No Apparent Injury (O),1,091,Not Applicable,Clear,41.75234000,-72.65890000,O,2119.9203309530435,Several years ago
136752,2015-12-17,2015/2016,Property Damage Only,No Apparent Injury (O),3,015,Unknown,Rain,41.74851900,-72.65966300,O,1873.3193207714232,Several years ago
137608,2015-11-18,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,WETHERSFIELD AV,Front to rear,Clear,41.73785700,-72.67130400,P,711.4002433336105,Oct-18
137611,2015-11-19,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,NEW BRITAIN AV,"Sideswipe, opposite direction",Clear,41.73391400,-72.70212300,O,748.3849545937913,Several years ago
137613,2015-11-19,2015/2016,Property Damage Only,No Apparent Injury (O),2,PEARL ST,"Sideswipe, same direction",Cloudy,41.76578500,-72.67309600,O,2994.8877424421835,Several years ago
137617,2015-11-18,2015/2016,Property Damage Only,No Apparent Injury (O),3,SIGOURNEY ST,Front to rear,Clear,41.77113800,-72.69340200,F,839.3534764018707,
137862,2015-11-17,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,BRAINARD RD,Front to rear,Clear,41.73609300,-72.65982000,O,1833.8019596672773,Several years ago
137871,2015-11-17,2015/2016,Property Damage Only,No Apparent Injury (O),2,084,Front to rear,Clear,41.76954100,-72.68259600,F,2137.934943473736,
137874,2015-11-17,2015/2016,Property Damage Only,No Apparent Injury (O),1,084,Not Applicable,Clear,41.75268100,-72.70196700,P,841.8311838376547,Oct-18
137899,2015-11-18,2015/2016,Property Damage Only,No Apparent Injury (O),2,091,"Sideswipe, same direction",Clear,41.78210300,-72.66219700,P,3036.8894854265045,May-19
137920,2015-11-18,2015/2016,Property Damage Only,No Apparent Injury (O),2,015,Front to rear,Clear,41.75005200,-72.65814100,O,2183.179376854929,Several years ago
138178,2015-11-19,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,FARMINGTON AV,Not Applicable,Cloudy,41.76760200,-72.69672300,O,758.6139184957672,Several years ago
138179,2015-11-19,2015/2016,Property Damage Only,No Apparent Injury (O),2,WILLARD ST,"Sideswipe, opposite direction",Cloudy,41.77077000,-72.69533900,O,499.49362518494746,Several years ago
138180,2015-11-19,2015/2016,Property Damage Only,No Apparent Injury (O),2,NEW PARK AV,Angle,Cloudy,41.75145000,-72.71021300,P,913.3332868489681,Oct-18
138181,2015-11-19,2015/2016,Property Damage Only,No Apparent Injury (O),2,FAIRFIELD AV NO 1,Front to rear,Clear,41.73340200,-72.69233600,O,449.6511208449716,Several years ago
138182,2015-11-19,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,BROAD ST,Angle,Rain,41.75615700,-72.68708300,F,749.201616932034,
138194,2015-11-20,2015/2016,Property Damage Only,No Apparent Injury (O),2,044,"Sideswipe, same direction",Clear,41.78701700,-72.71345700,O,2546.702914538588,Several years ago
138196,2015-11-19,2015/2016,Property Damage Only,No Apparent Injury (O),2,VINE ST,Rear to rear,Clear,41.78564600,-72.68826300,F,306.4354702777777,
138199,2015-11-20,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,CHANDLER ST,Angle,Clear,41.73869800,-72.70365500,F,512.7928604800549,
138200,2015-11-20,2015/2016,Property Damage Only,No Apparent Injury (O),2,044,"Sideswipe, same direction",Clear,41.78309700,-72.69890000,O,552.8167632723784,Several years ago
138201,2015-11-20,2015/2016,Property Damage Only,No Apparent Injury (O),2,SCARBOROUGH ST,"Sideswipe, same direction",Clear,41.78498900,-72.70875200,O,1891.5913894478158,Several years ago
138202,2015-11-20,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,NEW BRITAIN AV,Angle,Clear,41.73416600,-72.70146200,O,687.5602648083426,Several years ago
138203,2015-11-20,2015/2016,Property Damage Only,No Apparent Injury (O),3,BROOK ST,"Sideswipe, same direction",Clear,41.77827200,-72.68338800,F,485.5010539280032,
138613,2015-11-19,2015/2016,Property Damage Only,No Apparent Injury (O),2,091,"Sideswipe, same direction",Clear,41.73611400,-72.65961800,O,1781.8651782312836,Several years ago
138623,2015-11-19,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,015,Front to rear,Clear,41.73243100,-72.66329100,F,2052.997226223867,
138705,2015-11-20,2015/2016,Property Damage Only,No Apparent Injury (O),2,091,Front to rear,Clear,41.76996500,-72.67085900,F,3156.022239467418,
138712,2015-11-20,2015/2016,Property Damage Only,No Apparent Injury (O),2,084,Front to rear,Clear,41.76947800,-72.68263300,F,2128.3450024508397,
139194,2015-11-21,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,HIGH ST,Not Applicable,Clear,41.77085600,-72.67907100,F,1836.1496364768427,
139195,2015-11-21,2015/2016,Property Damage Only,No Apparent Injury (O),2,WINDSOR ST,Angle,Clear,41.78692700,-72.67005300,P,635.4525355884118,May-19
139196,2015-11-21,2015/2016,Property Damage Only,No Apparent Injury (O),2,ENFIELD ST,Angle,Clear,41.78937400,-72.68313600,O,423.0618734092302,Several years ago
139319,2015-11-20,2015/2016,Property Damage Only,No Apparent Injury (O),2,084,"Sideswipe, same direction",Clear,41.76950300,-72.68261500,F,2133.0251592479603,
139328,2015-11-20,2015/2016,Property Damage Only,No Apparent Injury (O),2,084,Front to rear,Clear,41.77033300,-72.68180900,P,1988.4422279062212,Oct-18
139334,2015-11-20,2015/2016,Property Damage Only,No Apparent Injury (O),2,091,Front to rear,Clear,41.78309100,-72.66077500,P,3333.350105580007,May-19
139349,2015-11-20,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,015,Front to rear,Clear,41.74008900,-72.66221400,F,2258.528220288009,
139385,2015-11-21,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,091,"Sideswipe, same direction",Clear,41.73607700,-72.66011500,O,1907.5398952340745,Several years ago
139561,2015-11-21,2015/2016,Property Damage Only,No Apparent Injury (O),2,OAK ST,Angle,Rain,41.76309400,-72.68411300,P,1681.8392798808186,Oct-18
139562,2015-11-21,2015/2016,Property Damage Only,No Apparent Injury (O),2,MAIN ST NO 1,Angle,Clear,41.79561600,-72.66341400,O,932.7159476304354,Several years ago
139564,2015-11-21,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,NEW BRITAIN AV,Front to rear,Clear,41.73387800,-72.70232500,O,698.9248685833705,Several years ago
139566,2015-11-22,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,EDGEWOOD ST NO 2,Front to rear,Clear,41.78806800,-72.68588100,P,391.2183895529857,Oct-18
139567,2015-11-22,2015/2016,Property Damage Only,No Apparent Injury (O),1,PARK ST,Not Applicable,Rain,41.75836300,-72.69777000,O,262.2450465771441,Several years ago
139568,2015-11-22,2015/2016,Property Damage Only,No Apparent Injury (O),1,187,Not Applicable,Rain,41.80410600,-72.69538300,F,530.6348728093895,
139569,2015-11-22,2015/2016,Property Damage Only,No Apparent Injury (O),2,MARKET ST,"Sideswipe, same direction",Clear,41.77097000,-72.67098100,F,2857.868773318576,
139570,2015-11-22,2015/2016,Property Damage Only,No Apparent Injury (O),2,FLATBUSH AV,Front to rear,Cloudy,41.74255000,-72.71235300,P,1128.1995369493807,Oct-18
139571,2015-11-22,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Serious Injury (A),2,MAPLE AV,Angle,Clear,41.75234300,-72.67801500,O,318.02049608552255,Several years ago
139936,2015-11-21,2015/2016,Property Damage Only,No Apparent Injury (O),1,084,Not Applicable,Clear,41.76568500,-72.68885700,F,1502.83635971331,
139945,2015-11-22,2015/2016,Property Damage Only,No Apparent Injury (O),1,084,Not Applicable,Clear,41.77042600,-72.68198400,P,1937.4379639018555,Oct-18
139947,2015-11-22,2015/2016,Property Damage Only,No Apparent Injury (O),1,091,Not Applicable,Rain,41.80118700,-72.65590800,O,2386.1485402199664,Several years ago
139949,2015-11-22,2015/2016,Property Damage Only,No Apparent Injury (O),1,091,Not Applicable,Rain,41.76988800,-72.66863500,F,3588.5594670909913,
139953,2015-11-22,2015/2016,Property Damage Only,No Apparent Injury (O),1,084,Not Applicable,Clear,41.76990000,-72.66850700,F,3610.8758904467486,
140183,2015-11-26,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,TOWER AV,Not Applicable,Clear,41.79990800,-72.68318900,O,785.8652589265755,Several years ago
140184,2015-11-26,2015/2016,Property Damage Only,No Apparent Injury (O),2,KENSINGTON ST,Front to rear,Clear,41.79333900,-72.67707800,P,559.2670475892688,Oct-18
140185,2015-11-26,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,MAIN ST NO 1,Front to rear,Clear,41.78438400,-72.67496200,F,582.3593716248794,
140186,2015-11-21,2015/2016,Property Damage Only,No Apparent Injury (O),1,ARCH ST,Not Applicable,Clear,41.76226700,-72.67266000,O,1724.4431146992479,Several years ago
140188,2015-11-26,2015/2016,Property Damage Only,No Apparent Injury (O),2,MAPLE AV,Front to rear,Clear,41.73742000,-72.68571000,O,361.34147300249106,Several years ago
140189,2015-11-26,2015/2016,Property Damage Only,No Apparent Injury (O),2,NEW BRITAIN AV,Front to rear,Cloudy,41.74293000,-72.69121000,P,1075.791599228834,Oct-18
140190,2015-11-26,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,TOWER AV,Angle,Clear,41.80047600,-72.68787300,O,733.9718463810497,Several years ago
140191,2015-11-26,2015/2016,Property Damage Only,No Apparent Injury (O),2,AFFLECK ST,"Sideswipe, same direction",Clear,41.75394900,-72.68918800,F,884.2895121011875,
140192,2015-11-26,2015/2016,Property Damage Only,No Apparent Injury (O),2,MAIN ST NO 1,"Sideswipe, same direction",Clear,41.78369800,-72.67536200,F,476.15019930298126,
140193,2015-11-26,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,CAPITOL AV,Angle,Clear,41.76367000,-72.68663500,P,1346.13787138607,Oct-18
140194,2015-11-26,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,BROAD ST,Angle,Clear,41.76855000,-72.68604000,F,1261.9176323028705,
140195,2015-11-27,2015/2016,Property Damage Only,No Apparent Injury (O),3,WASHINGTON ST,Angle,"Fog, Smog, Smoke",41.75651900,-72.68247900,F,430.2259163650854,
140196,2015-11-27,2015/2016,Property Damage Only,No Apparent Injury (O),2,BATTLES ST,Angle,Clear,41.78357800,-72.67535100,F,434.7416627982993,
140197,2015-11-27,2015/2016,Property Damage Only,No Apparent Injury (O),2,WEST BOULEVARD,Angle,Clear,41.76105300,-72.71411500,P,595.9050735941936,Oct-18
140198,2015-11-27,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,FRANKLIN AV,Front to rear,Clear,41.75243300,-72.67796400,O,327.61057546199436,Several years ago
140199,2015-11-27,2015/2016,Property Damage Only,No Apparent Injury (O),3,COLUMBUS BLVD,"Sideswipe, same direction",Clear,41.76264100,-72.67016700,O,2051.339651162818,Several years ago
140200,2015-11-27,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,FLATBUSH AV,Front to rear,Clear,41.74274500,-72.71078500,P,771.4245317751671,Oct-18
140201,2015-11-27,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,WETHERSFIELD AV,Angle,Clear,41.74260600,-72.67258900,O,594.9176673371538,Several years ago
140202,2015-11-27,2015/2016,Property Damage Only,No Apparent Injury (O),2,MAPLE AV,Angle,Clear,41.75487780,-72.67684000,O,824.124784769689,Several years ago
140204,2015-11-27,2015/2016,Property Damage Only,No Apparent Injury (O),2,FORSTER ST,Rear to side,Clear,41.73003900,-72.70288100,F,734.9907447927005,
140544,2015-11-25,2015/2016,Property Damage Only,No Apparent Injury (O),2,084,Front to rear,Clear,41.75002400,-72.71340400,P,1919.668872174189,Oct-18
140587,2015-11-27,2015/2016,Property Damage Only,No Apparent Injury (O),1,084,Not Applicable,"Fog, Smog, Smoke",41.76946700,-72.66982200,F,3476.712888923806,
140919,2015-11-27,2015/2016,Property Damage Only,No Apparent Injury (O),2,ASYLUM AV,Front to rear,Clear,41.77022100,-72.69370700,O,770.9106634449697,Several years ago
140920,2015-11-27,2015/2016,Property Damage Only,No Apparent Injury (O),2,ASYLUM AV,"Sideswipe, same direction",Clear,41.77128300,-72.69709800,O,613.9071627780456,Several years ago
140921,2015-11-27,2015/2016,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,WETHERSFIELD AV,Front to rear,Clear,41.74578600,-72.67328700,F,333.73516142884574,
140922,2015-11-27,2015/2016,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,187,Front to rear,Clear,41.80351600,-72.69521300,F,487.4487464252188,
140923,2015-11-27,2015/2016,Property Damage Only,No Apparent Injury (O),2,MAIN ST NO 1,Angle,Clear,41.79206200,-72.66872200,P,925.0116251717002,Oct-18
140924,2015-11-27,2015/2016,Property Damage Only,No Apparent Injury (O),2,PARK ST,Front to rear,Clear,41.75831300,-72.69912000,O,199.6084484084178,Several years ago
